season;dayOfWeek;hour;meanP;stdP;meanQ;stdQ
summer;6;23;5641.0064697265625;1464.0241088867188;-1325.0732727050781;250.72689056396484
interim;0;0;8397.1533203125;1461.9164123535156;-698.063232421875;248.21853256225586
interim;0;1;8484.293701171875;1475.4980163574219;-681.0724182128906;248.3599510192871
interim;0;2;8506.183837890625;1471.2989501953125;-666.2126922607422;247.01612854003906
interim;0;3;8681.25634765625;1478.2157592773438;-628.7835083007812;245.27325439453125
interim;0;4;8923.11181640625;1463.7503967285156;-582.2745819091797;249.5552635192871
interim;0;5;9188.048828125;1470.0122985839844;-522.00634765625;250.70830535888672
interim;0;6;9606.0654296875;1478.8624572753906;-451.2330017089844;248.075927734375
interim;0;7;10097.771240234375;1465.0734252929688;-369.6411361694336;248.1961669921875
interim;0;8;10089.64404296875;1492.818115234375;-382.59806060791016;249.7276153564453
interim;0;9;9483.913818359375;1481.4124450683594;-503.72530364990234;248.53417205810547
interim;0;10;8903.51123046875;1474.6891784667969;-635.1542053222656;249.0510139465332
interim;0;11;8450.220458984375;1483.3258361816406;-733.9823913574219;247.77540969848633
interim;0;12;8062.293701171875;1459.8623962402344;-821.0186920166016;250.7192840576172
interim;0;13;8023.4041748046875;1476.9201354980469;-815.7818908691406;248.05150985717773
interim;0;14;8062.68359375;1463.599609375;-798.3486175537109;246.61177444458008
interim;0;15;8398.813720703125;1481.1837158203125;-723.9591217041016;249.25954055786133
interim;0;16;8600.164794921875;1473.9088745117188;-676.1197357177734;250.34990692138672
interim;0;17;8762.1318359375;1481.637939453125;-646.7888488769531;249.50471878051758
interim;0;18;8877.2763671875;1480.28662109375;-599.0261535644531;250.3098030090332
interim;0;19;8879.854248046875;1477.22216796875;-586.9642944335938;251.24916458129883
interim;0;20;8854.624267578125;1488.8310241699219;-560.2041931152344;247.57266998291016
interim;0;21;8952.635009765625;1488.7462158203125;-535.4201965332031;249.34415435791016
interim;0;22;8891.75244140625;1476.4952087402344;-556.5161743164062;250.2302131652832
interim;0;23;8670.68896484375;1471.8497009277344;-615.3860626220703;247.21136474609375
interim;1;0;8497.609130859375;1486.8446960449219;-660.7072143554688;247.76878356933594
interim;1;1;8593.06201171875;1477.4364929199219;-645.1122589111328;248.96158599853516
interim;1;2;8995.459716796875;1483.3890380859375;-576.2996673583984;247.94242477416992
interim;1;3;8745.07958984375;1472.00439453125;-614.6805114746094;245.75559616088867
interim;1;4;8914.599853515625;1464.0021667480469;-582.5268402099609;248.9244155883789
interim;1;5;9196.9111328125;1470.748779296875;-523.9446563720703;248.0032501220703
interim;1;6;9586.36669921875;1486.2622375488281;-446.5802993774414;247.10441970825195
interim;1;7;9757.27001953125;1459.5983276367188;-428.38648986816406;249.1218032836914
interim;1;8;9543.030517578125;1481.1585998535156;-479.5158157348633;248.5500259399414
interim;1;9;9102.40380859375;1476.8638916015625;-577.7824325561523;249.38536071777344
interim;1;10;8662.247314453125;1477.5639343261719;-669.7052307128906;248.82281494140625
interim;1;11;8358.203125;1486.2499694824219;-737.3403778076172;247.72661209106445
interim;1;12;7988.7734375;1470.2470092773438;-803.7098541259766;249.82890701293945
interim;1;13;7797.166259765625;1473.4744873046875;-835.9434051513672;246.66959381103516
interim;1;14;7835.5118408203125;1485.2861633300781;-815.1682739257812;249.61249160766602
interim;1;15;8114.0557861328125;1500.0004272460938;-749.8373107910156;246.34435272216797
interim;1;16;8523.779541015625;1469.9281005859375;-659.328125;250.7637596130371
interim;1;17;8750.04833984375;1471.5954284667969;-603.8970947265625;247.39641189575195
interim;1;18;8851.60791015625;1477.6582336425781;-579.5700531005859;247.88767623901367
interim;1;19;8921.5439453125;1474.1314697265625;-562.2962188720703;246.47780990600586
interim;1;20;8902.870849609375;1481.0940551757812;-559.8916931152344;248.23938751220703
interim;1;21;8770.4169921875;1471.6084899902344;-588.1079864501953;248.40887451171872
interim;1;22;8743.5654296875;1477.4398498535156;-598.9895935058594;249.99544525146484
interim;1;23;8671.885009765625;1473.2908325195312;-631.7148742675781;250.86362075805664
interim;2;0;8790.521484375;1484.9978942871094;-579.3255310058594;249.10877227783203
interim;2;1;8756.431640625;1485.1487426757812;-589.5907135009766;247.57060623168945
interim;2;2;8844.859130859375;1470.9594116210938;-560.3626098632812;247.19054412841797
interim;2;3;9029.3076171875;1477.0919189453125;-528.2171173095703;250.1482391357422
interim;2;4;9256.514892578125;1470.1591796875;-482.1214599609375;248.05626678466797
interim;2;5;9532.65478515625;1471.2956237792969;-425.59059143066406;249.71955108642578
interim;2;6;9811.632568359375;1473.2971801757812;-359.7462387084961;248.59388351440427
interim;2;7;10041.021728515625;1457.0590515136719;-326.0494079589844;248.5213508605957
interim;2;8;9699.295654296875;1476.5774536132812;-418.3730926513672;248.90846633911133
interim;2;9;9121.703125;1472.7639465332031;-558.6245880126953;248.22847366333008
interim;2;10;8557.321044921875;1484.5561218261719;-690.3384094238281;249.27899169921875
interim;2;11;8212.539672851562;1475.365478515625;-770.2606811523438;246.9762191772461
interim;2;12;7919.7071533203125;1463.6090393066406;-828.2726745605469;249.87197494506836
interim;2;13;7595.1661376953125;1479.5182495117188;-888.5545959472656;248.24469757080078
interim;2;14;7515.8433837890625;1474.6215515136719;-890.5119171142578;246.27087020874023
interim;2;15;7827.2320556640625;1486.4633483886719;-816.2877502441406;245.72030639648438
interim;2;16;8164.8380126953125;1481.9624633789062;-730.7718505859375;249.88531494140625
interim;2;17;8328.381103515625;1481.9393005371094;-680.4716339111328;249.2274932861328
interim;2;18;8492.634033203125;1494.2965393066406;-637.2791900634766;249.31543350219727
interim;2;19;8615.62353515625;1473.07421875;-573.3819274902344;248.0153465270996
interim;2;20;8578.905029296875;1471.88037109375;-549.6519470214844;249.7164192199707
interim;2;21;8587.243896484375;1479.0456848144531;-547.5713806152344;246.56911087036133
interim;2;22;8721.927734375;1488.4697570800781;-546.1605529785156;247.6650276184082
interim;2;23;8677.946044921875;1471.8895874023438;-585.9787902832031;250.82888412475586
interim;3;0;8632.7109375;1487.6321716308594;-607.1844635009766;246.77723693847656
interim;3;1;8735.65087890625;1477.1125793457031;-599.2707824707031;249.09362030029297
interim;3;2;8840.132080078125;1474.9313354492188;-571.2486724853516;246.55612564086914
interim;3;3;8944.843017578125;1478.2575073242188;-537.8780364990234;247.63511276245117
interim;3;4;9170.3720703125;1476.1248168945312;-501.28995513916016;247.7605857849121
interim;3;5;9430.880126953125;1494.2381591796875;-458.73594665527344;246.77685928344727
interim;3;6;9692.051025390625;1485.3511962890625;-410.93267822265625;249.3753433227539
interim;3;7;9868.732666015625;1477.7713012695312;-380.33660888671875;247.17844009399414
interim;3;8;9720.973388671875;1492.6637878417969;-429.2814025878906;247.37924194335938
interim;3;9;9163.826171875;1467.0957946777344;-552.8840866088867;247.9288444519043
interim;3;10;8765.71337890625;1479.21728515625;-644.3849487304688;248.14528274536133
interim;3;11;8410.318115234375;1467.0150146484375;-712.9969787597656;247.27860260009766
interim;3;12;8232.683349609375;1489.5047912597656;-748.9035949707031;247.99854278564453
interim;3;13;8071.457275390625;1474.7105102539062;-770.5441436767578;249.04579162597656
interim;3;14;8116.4774169921875;1472.3211059570312;-768.1923980712891;250.26156997680664
interim;3;15;8388.418701171875;1484.2217102050781;-709.9372863769531;247.10965728759766
interim;3;16;8501.86865234375;1488.6581115722656;-684.4038391113281;249.34540557861328
interim;3;17;8543.89306640625;1487.0733947753906;-661.0099487304688;245.33543395996094
interim;3;18;8735.15673828125;1496.7815551757812;-613.3561859130859;246.13789749145505
interim;3;19;8711.7685546875;1477.93701171875;-583.5158081054688;249.35737991333008
interim;3;20;8755.578369140625;1481.4009704589844;-561.0978698730469;248.95130157470703
interim;3;21;8717.3564453125;1493.8758239746094;-566.2469635009766;249.95767974853516
interim;3;22;8757.907958984375;1487.7584838867188;-576.7924194335938;246.70220184326172
interim;3;23;8741.537353515625;1476.4347534179688;-599.6260986328125;249.33704376220703
interim;4;0;8748.296875;1480.1272277832031;-603.3541412353516;250.2429084777832
interim;4;1;8791.080810546875;1483.1796264648438;-588.8444519042969;247.88456344604492
interim;4;2;8902.397705078125;1469.4552307128906;-564.5577392578125;249.62087631225586
interim;4;3;9104.63427734375;1463.5339050292969;-520.5955505371094;250.94858932495117
interim;4;4;9279.689208984375;1463.5839538574219;-466.55694580078125;249.6810302734375
interim;4;5;9359.842041015625;1471.3000183105469;-429.73021697998047;248.13150024414062
interim;4;6;9662.060302734375;1478.3100891113281;-372.26905059814453;245.48391723632812
interim;4;7;9981.668701171875;1479.8598327636719;-323.66851806640625;250.0958023071289
interim;4;8;9970.016357421875;1474.7206115722656;-338.2749710083008;249.14098358154297
interim;4;9;9772.073486328125;1484.3450317382812;-416.5744323730469;250.51887130737305
interim;4;10;9459.869384765625;1479.0023803710938;-493.53804779052734;248.88873672485352
interim;4;11;9029.540771484375;1481.2136535644531;-589.5877990722656;251.04110717773438
interim;4;12;8614.51220703125;1491.2954711914062;-681.5516510009766;246.17346572875977
interim;4;13;8285.353271484375;1482.1373291015625;-735.7308197021484;250.3389434814453
interim;4;14;8272.058837890625;1472.1805419921875;-736.10400390625;248.17502975463867
interim;4;15;8543.197998046875;1481.2665710449219;-677.5945587158203;248.3652572631836
interim;4;16;8704.772216796875;1471.0821838378906;-630.9311370849609;248.46043014526367
interim;4;17;8950.072265625;1481.7004089355469;-574.4794769287109;248.8020477294922
interim;4;18;9221.382080078125;1495.6865844726562;-501.5437316894531;248.14327239990234
interim;4;19;9220.97802734375;1479.0497131347656;-486.58514404296875;248.90497589111325
interim;4;20;9277.4375;1466.0711059570312;-459.7939758300781;249.5602149963379
interim;4;21;9283.326171875;1490.845458984375;-456.62095642089844;249.0345458984375
interim;4;22;9228.753173828125;1469.0597534179688;-482.9933319091797;249.0356101989746
interim;4;23;9180.142578125;1478.8919982910156;-501.51895904541016;248.36226272583008
interim;5;0;9334.134765625;1487.7077331542969;-498.30973052978516;247.9110984802246
interim;5;1;9291.658447265625;1480.8113403320312;-493.9947967529297;247.0779151916504
interim;5;2;9390.57275390625;1477.2295837402344;-466.36041259765625;252.0137710571289
interim;5;3;9453.823974609375;1493.2262573242188;-451.0234680175781;249.30285263061523
interim;5;4;9509.601806640625;1488.2677612304688;-434.54679107666016;250.00470352172852
interim;5;5;9673.14501953125;1475.7377624511719;-406.6878356933594;251.01321411132812
interim;5;6;9834.565673828125;1478.5254821777344;-366.59368896484375;249.05587005615234
interim;5;7;10186.33740234375;1480.518310546875;-314.7368392944336;246.5240669250488
interim;5;8;10341.599609375;1482.198974609375;-313.81104278564453;249.72071075439453
interim;5;9;9869.947998046875;1475.4268188476562;-430.8429870605469;248.33942413330078
interim;5;10;9215.735107421875;1463.7249450683594;-563.0093994140625;247.9278678894043
interim;5;11;8731.433837890625;1491.6507568359375;-665.8822174072266;246.72148895263672
interim;5;12;8250.849365234375;1479.1501770019531;-757.7854461669922;245.47756958007812
interim;5;13;7999.4547119140625;1495.7146911621094;-798.3730926513672;249.37167358398438
interim;5;14;8008.7816162109375;1484.9230041503906;-790.1326904296875;247.07104873657227
interim;5;15;8190.8575439453125;1483.5717468261719;-746.1453399658203;247.70500564575195
interim;5;16;8347.3173828125;1485.9186706542969;-711.9274749755859;250.06763076782227
interim;5;17;8498.05810546875;1474.18408203125;-688.0269622802734;251.27527618408203
interim;5;18;8710.487060546875;1483.1557312011719;-645.1405944824219;247.1496353149414
interim;5;19;8881.16455078125;1479.9618225097656;-584.2369384765625;248.78501510620117
interim;5;20;8868.734619140625;1489.7109069824219;-568.4260559082031;247.16829681396484
interim;5;21;8864.271484375;1486.2921142578125;-554.0196075439453;247.65049362182617
interim;5;22;8871.0947265625;1477.7525024414062;-570.1561126708984;247.19027709960938
interim;5;23;8739.100341796875;1461.5521850585938;-597.46337890625;249.17927169799805
interim;6;0;8731.119873046875;1476.5376892089844;-618.7739410400391;247.18792343139648
interim;6;1;8720.07568359375;1487.1835327148438;-605.6777801513672;247.4473419189453
interim;6;2;8837.2373046875;1474.5012817382812;-582.8701782226562;248.1212615966797
interim;6;3;8917.9755859375;1472.2156066894531;-559.3264770507812;250.43224334716797
interim;6;4;9137.168212890625;1486.0475158691406;-512.2678756713867;248.23958206176758
interim;6;5;9377.658203125;1482.7506408691406;-459.1259460449219;250.5201530456543
interim;6;6;9737.31640625;1480.6376342773438;-395.9819564819336;250.28908920288086
interim;6;7;9993.970458984375;1469.3396606445312;-357.60424041748047;248.3301239013672
interim;6;8;10026.770751953125;1486.7636413574219;-362.00955963134766;247.36637496948242
interim;6;9;9521.1064453125;1483.4212036132812;-493.6626663208008;249.04741668701172
interim;6;10;8901.33203125;1483.5705261230469;-632.6089935302734;250.00707244873047
interim;6;11;8407.989013671875;1471.5881652832031;-743.2360076904297;246.66707611083984
interim;6;12;7964.230712890625;1459.5968933105469;-827.5580291748047;249.23581314086914
interim;6;13;7699.555419921875;1471.7509155273438;-885.0716552734375;248.92192459106445
interim;6;14;7770.970458984375;1471.3382263183594;-863.5183715820312;248.2830924987793
interim;6;15;7909.2193603515625;1475.6539916992188;-827.2422180175781;249.75525665283203
interim;6;16;8048.8543701171875;1449.6922912597656;-789.2535400390625;248.12550735473633
interim;6;17;8140.6082763671875;1467.3337097167969;-773.2475433349609;249.31378173828125
interim;6;18;8349.162109375;1472.9180297851562;-730.3999938964844;249.39866256713867
interim;6;19;8380.96484375;1467.9422607421875;-706.9443206787109;247.1593894958496
interim;6;20;8371.76513671875;1479.2622680664062;-680.8338317871094;249.2179412841797
interim;6;21;8333.015625;1483.1241149902344;-688.7931823730469;248.9675178527832
interim;6;22;8231.384643554688;1468.5382995605469;-708.1879119873047;248.17807388305664
interim;6;23;8320.803588867188;1459.6524963378906;-700.3056335449219;247.86932373046875
